# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
11

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,Left Boom,0,KNGGVAOOGF,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.500000000000000000e+01, 2.850000000000000000e+02, 2.500000000000000000e+01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,21,17
# x,y,z,u,w
9.500000000000000000e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 9.500000000000000000e+02, 2.950000000000000000e+02, 2.500000000000000000e+01
9.473271319766308807e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 2.131628207280300558e-14, 6.189248121042929540e-01, 1.836844080221799867e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 9.473271319766308807e+02, 2.950000000000000000e+02, 2.499999999999997868e+01
9.434850137896066826e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 2.842170943040400743e-14, 1.487467427754882721e+00, 7.642979980624510298e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 9.434850137896066826e+02, 2.950000000000000000e+02, 2.499999999999997158e+01
9.380759653483589773e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 7.105427357601001859e-15, 2.669180321444311943e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 9.380759653483589773e+02, 2.950000000000000000e+02, 2.499999999999999289e+01
9.306801893459868324e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 7.105427357601001859e-15, 4.210385144752518016e+00, -5.400305853886363504e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368440558e-01, 9.306801893459868324e+02, 2.950000000000000000e+02, 2.500000000000000711e+01
9.209620149179917235e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 3.552713678800500929e-15, 6.108451207467958000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.586533649582798411e+00, 4.134663504172013671e-01, 9.209620149179917235e+02, 2.950000000000000000e+02, 2.500000000000000355e+01
9.088379908426804832e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 3.552713678800500929e-15, 8.270119494180356412e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 9.088379908426804832e+02, 2.950000000000000000e+02, 2.500000000000000355e+01
8.946546544577773830e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 3.552713678800500929e-15, 1.047908059722282559e+01, -2.169786493516337804e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 8.946546544577773830e+02, 2.950000000000000000e+02, 2.500000000000000355e+01
8.792579872837902712e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 0.000000000000000000e+00, 1.240099690795925724e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 8.792579872837902712e+02, 2.950000000000000000e+02, 2.500000000000000000e+01
8.638444132009187797e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 0.000000000000000000e+00, 1.366127955034274066e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 8.638444132009187797e+02, 2.950000000000000000e+02, 2.500000000000000000e+01
8.496196290416992269e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 0.000000000000000000e+00, 1.398853426589845483e+01, -2.438143315674556704e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 8.496196290416992269e+02, 2.950000000000000000e+02, 2.500000000000000000e+01
8.374528238361183412e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 3.552713678800500929e-15, 1.333111764326472581e+01, 8.527929972852198900e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.413466350417201589e+00, 1.586533649582798633e+00, 8.374528238361183412e+02, 2.950000000000000000e+02, 2.499999999999999645e+01
8.277180971118723392e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 3.552713678800500929e-15, 1.184107024706180766e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 8.277180971118723392e+02, 2.950000000000000000e+02, 2.500000000000000355e+01
8.203578485688163937e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 0.000000000000000000e+00, 9.750345839079162857e+00, 2.331954980836921554e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 8.203578485688163937e+02, 2.950000000000000000e+02, 2.500000000000000000e+01
8.150692460222844602e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 3.552713678800500929e-15, 7.217569825374177128e+00, -1.575140116025441012e-14, 7.875700580127205060e-15, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 8.150692460222844602e+02, 2.950000000000000000e+02, 2.499999999999999645e+01
8.115297368796490218e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 1.145715735375823262e-13, 4.157874087974516186e+00, -2.734253979706198893e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 8.115297368796489081e+02, 2.950000000000000000e+02, 2.499999999999998579e+01
8.100000000000000000e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 8.100000000000000000e+02, 2.950000000000000000e+02, 2.500000000000000000e+01
# DegenGeom Type, nXsecs
STICK_NODE, 6
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
8.100000000000000000e+02, 0.000000000000000000e+00, 2.500000000000000000e+01, 9.500000000000000000e+02, 0.000000000000000000e+00, 2.500000000000000000e+01, 8.793158758049794415e+02, 0.000000000000000000e+00, 2.499999999999999645e+01, 8.684846655052806454e+02, 0.000000000000000000e+00, 2.500000000000000000e+01, 9.991810189927467778e-02, 2.829973502978516686e-01, 1.400000000000000000e+02, 7.430779080014388455e+03, 4.730768190753050148e+05, 1.433466319052465988e-11, 1.475685958281963030e+04, 1.398579226695926394e+06, -3.589427858008412063e-11, 1.321830746561328851e+03, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.419196700532500870e+02, 1.419196700532500586e+02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.100000000000000000e+02, 2.500000000000000000e+01, -0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.100000000000000000e+02, 0.000000000000000000e+00, 2.500000000000000000e+01, 1.000000000000000000e+00, 1.000283335173726279e-01, 2.997960243938141423e-01, 1.800000000000000000e+02, 1.333804627197443970e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
8.100000000000000000e+02, 5.899999999999998579e+01, 2.500000000000000000e+01, 9.500000000000000000e+02, 5.899999999999998579e+01, 2.500000000000000000e+01, 8.793158758049794415e+02, 5.899999999999998579e+01, 2.499999999999999645e+01, 8.684846655052806454e+02, 5.899999999999998579e+01, 2.500000000000000000e+01, 9.991810189927467778e-02, 2.829973502978516686e-01, 1.400000000000000000e+02, 7.430779080014390274e+03, 4.730768190753050148e+05, 2.646125921416370843e-11, 1.475685958281962667e+04, 1.398579226695926394e+06, -2.368491801044653633e-11, 1.321830746561328851e+03, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.419196700532500870e+02, 1.419196700532500586e+02, 1.199999999999999956e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.100000000000000000e+02, 2.500000000000000000e+01, -5.899999999999998579e+01, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.100000000000000000e+02, 5.899999999999998579e+01, 2.500000000000000000e+01, 1.000000000000000000e+00, 1.000283335173726279e-01, 2.997960243938141423e-01, 1.800000000000000000e+02, 1.333804627197443970e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
8.100000000000000000e+02, 1.179999999999999716e+02, 2.500000000000000000e+01, 9.500000000000000000e+02, 1.179999999999999716e+02, 2.500000000000000000e+01, 8.793158758049794415e+02, 1.179999999999999716e+02, 2.499999999999999645e+01, 8.684846655052806454e+02, 1.179999999999999716e+02, 2.500000000000000000e+01, 9.991810189927467778e-02, 2.829973502978516686e-01, 1.400000000000000000e+02, 7.430779080014391184e+03, 4.730768190753048984e+05, 1.433466319052465018e-11, 1.475685958281963030e+04, 1.398579226695926394e+06, -5.529683221790659186e-11, 1.321830746561328851e+03, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.419196700532500870e+02, 1.419196700532500586e+02, 1.399999999999999911e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.100000000000000000e+02, 2.500000000000000000e+01, -1.179999999999999716e+02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.100000000000000000e+02, 1.179999999999999716e+02, 2.500000000000000000e+01, 1.000000000000000000e+00, 1.000283335173726279e-01, 2.997960243938141423e-01, 1.800000000000000000e+02, 1.333804627197441128e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
8.100000000000000000e+02, 1.770000000000000284e+02, 2.500000000000000000e+01, 9.500000000000000000e+02, 1.770000000000000284e+02, 2.500000000000000000e+01, 8.793158758049794415e+02, 1.770000000000000284e+02, 2.499999999999999645e+01, 8.684846655052806454e+02, 1.770000000000000284e+02, 2.500000000000000000e+01, 9.991810189927467778e-02, 2.829973502978516686e-01, 1.400000000000000000e+02, 7.430779080014391184e+03, 4.730768190753048984e+05, 1.433466319052465018e-11, 1.475685958281963030e+04, 1.398579226695926394e+06, -5.529683221790659186e-11, 1.321830746561328851e+03, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.419196700532500870e+02, 1.419196700532500586e+02, 1.600000000000000089e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.100000000000000000e+02, 2.500000000000000000e+01, -1.770000000000000284e+02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.100000000000000000e+02, 1.770000000000000284e+02, 2.500000000000000000e+01, 1.000000000000000000e+00, 1.000283335173726279e-01, 2.997960243938141423e-01, 1.800000000000000000e+02, 1.333804627197441128e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
8.100000000000000000e+02, 2.360000000000000000e+02, 2.500000000000000000e+01, 9.500000000000000000e+02, 2.360000000000000000e+02, 2.500000000000000000e+01, 8.793158758049794415e+02, 2.360000000000000000e+02, 2.499999999999999645e+01, 8.684846655052806454e+02, 2.360000000000000000e+02, 2.500000000000000000e+01, 9.991810189927467778e-02, 2.829973502978516686e-01, 1.400000000000000000e+02, 7.430779080014390274e+03, 4.730768190753050148e+05, 2.646125921416370843e-11, 1.475685958281962667e+04, 1.398579226695926394e+06, -2.368491801044653633e-11, 1.321830746561328851e+03, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.419196700532500870e+02, 1.419196700532500586e+02, 1.800000000000000044e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.100000000000000000e+02, 2.500000000000000000e+01, -2.360000000000000000e+02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.100000000000000000e+02, 2.360000000000000000e+02, 2.500000000000000000e+01, 1.000000000000000000e+00, 1.000283335173726279e-01, 2.997960243938141423e-01, 1.800000000000000000e+02, 1.333804627197443970e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
8.100000000000000000e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 9.500000000000000000e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 8.793158758049794415e+02, 2.950000000000000000e+02, 2.499999999999999645e+01, 8.684846655052806454e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 9.991810189927467778e-02, 2.829973502978516686e-01, 1.400000000000000000e+02, 7.430779080014388455e+03, 4.730768190753050148e+05, 1.433466319052465988e-11, 1.475685958281963030e+04, 1.398579226695926394e+06, -3.589427858008412063e-11, 1.321830746561328851e+03, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.419196700532500870e+02, 1.419196700532500586e+02, 2.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.100000000000000000e+02, 2.500000000000000000e+01, -2.950000000000000000e+02, 1.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, -0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.100000000000000000e+02, 2.950000000000000000e+02, 2.500000000000000000e+01, 1.000000000000000000e+00, 1.000283335173726279e-01, 2.997960243938141423e-01, 1.800000000000000000e+02, 1.333804627197443970e+01, 1.094698679227796428e-02, 1.094698679228170261e-02
# DegenGeom Type, nXsecs
STICK_FACE, 5
# sweeple,sweepte,areaTop,areaBot
0.000000000000000000e+00, 0.000000000000000000e+00, 8.373260533141754422e+03, 8.373260533141752603e+03
0.000000000000000000e+00, 0.000000000000000000e+00, 8.373260533141754422e+03, 8.373260533141752603e+03
0.000000000000000000e+00, 0.000000000000000000e+00, 8.373260533141765336e+03, 8.373260533141761698e+03
0.000000000000000000e+00, 0.000000000000000000e+00, 8.373260533141752603e+03, 8.373260533141752603e+03
0.000000000000000000e+00, 0.000000000000000000e+00, 8.373260533141756241e+03, 8.373260533141754422e+03
# DegenGeom Type
POINT
# vol,volWet,area,areaWet,Ishellxx,Ishellyy,Ishellzz,Ishellxy,Ishellxz,Ishellyz,Isolidxx,Isolidyy,Isolidzz,Isolidxy,Isolidxz,Isolidyz,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz
8.539086495527043007e+05, 8.539086495527043007e+05, 1.941973042435032839e+05, 1.915372095058388368e+05, 7.430309860905131340e+09, 3.301073703037312627e+08, 7.751247577137934685e+09, -1.450098352506756783e-08, 9.127952681981190108e+04, 2.533006693283823552e-08, 3.124960660091545868e+10, 1.818511298711066008e+09, 3.304079616309447861e+10, 1.549042027553255670e+07, 1.396723403572028037e+06, 8.271965711543090641e+06, 8.779290974166922297e+02, 4.387993623154159704e-14, 2.492240902852053352e+01, 8.659376267072934752e+02, -2.007467846384803206e-14, 2.499999999999986144e+01
# DegenGeom Type, name, typeName, typeId, fullname
SUBSURF,SS_CONT_0,Control_Surf,3,Tail_Wing_Surf0_SS_CONT_0
# testType
0
# DegenGeom Type, nPts
SUBSURF_BNDY, 47
# u,w,x,y,z
1.200000000000000178e+00, 4.000000000000000000e+00, 9.500000000000000000e+02, 5.900000000000004974e+01, 2.500000000000000000e+01
1.200000000000000178e+00, 3.953070592509408954e+00, 9.469589929598469098e+02, 5.900000000000005684e+01, 2.535160876462845536e+01
1.200000000000000178e+00, 3.906300832346046192e+00, 9.436449438317265503e+02, 5.900000000000004974e+01, 2.572590177355220575e+01
1.200000000000000178e+00, 3.859690719509912160e+00, 9.403412125686113541e+02, 5.900000000000002842e+01, 2.609001736219807555e+01
1.200000000000000178e+00, 3.813240254001008189e+00, 9.370478547360554558e+02, 5.900000000000004974e+01, 2.644424923317234999e+01
1.200000000000000178e+00, 3.766949435819332948e+00, 9.337649249324044831e+02, 5.900000000000004974e+01, 2.678888661667521021e+01
1.200000000000000178e+00, 3.720882428667654729e+00, 9.304970276027663658e+02, 5.900000000000004974e+01, 2.712374690290905477e+01
1.200000000000000178e+00, 3.675039232545974865e+00, 9.272442000488409803e+02, 5.900000000000004263e+01, 2.744900659069018900e+01
1.200000000000000178e+00, 3.629323601900140250e+00, 9.239996361492628694e+02, 5.900000000000004974e+01, 2.776537931242918233e+01
1.200000000000000178e+00, 3.583639291175997332e+00, 9.207565227696161401e+02, 5.900000000000004974e+01, 2.807350795390150466e+01
1.200000000000000178e+00, 3.537890054819393448e+00, 9.175080402065406133e+02, 5.900000000000004974e+01, 2.837396797425853023e+01
1.200000000000000178e+00, 3.492075892830329042e+00, 9.142541988116510083e+02, 5.900000000000004974e+01, 2.866665960708328242e+01
1.200000000000000400e+00, 3.446260968911572853e+00, 9.109995606316142585e+02, 5.900000000000011369e+01, 2.895101381120898765e+01
1.200000000000000178e+00, 3.400445283063123547e+00, 9.077441219542791941e+02, 5.900000000000004974e+01, 2.922669383841778057e+01
1.200000000000000178e+00, 3.354628835284982458e+00, 9.044878789410455511e+02, 5.900000000000005684e+01, 2.949333233155861933e+01
1.200000000000000178e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 5.900000000000004974e+01, 2.975056189686082320e+01
1.246666666666667034e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 7.276666666666677941e+01, 2.975056189686082320e+01
1.293333333333333446e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 8.653333333333335986e+01, 2.975056189686082320e+01
1.340000000000000080e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 1.003000000000000398e+02, 2.975056189686082320e+01
1.386666666666666714e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 1.140666666666666913e+02, 2.975056189686082320e+01
1.433333333333333348e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 1.278333333333333570e+02, 2.975056189686082320e+01
1.479999999999999982e+00, 3.308811625577148252e+00, 9.012308277529330098e+02, 1.415999999999999943e+02, 2.975056189686082675e+01
1.526666666666666394e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 1.553666666666665890e+02, 2.975056189686082320e+01
1.573333333333333472e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 1.691333333333333826e+02, 2.975056189686082320e+01
1.620000000000000107e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 1.829000000000000341e+02, 2.975056189686082320e+01
1.666666666666666741e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 1.966666666666666856e+02, 2.975056189686082320e+01
1.713333333333333375e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 2.104333333333333371e+02, 2.975056189686082320e+01
1.760000000000000675e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 2.242000000000002160e+02, 2.975056189686082320e+01
1.806666666666666643e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 2.379666666666666970e+02, 2.975056189686082320e+01
1.853333333333333277e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 2.517333333333333201e+02, 2.975056189686082320e+01
1.899999999999999911e+00, 3.308811625577148696e+00, 9.012308277529331235e+02, 2.655000000000000000e+02, 2.975056189686082320e+01
1.900000000000000355e+00, 3.354628835284982902e+00, 9.044878789410456648e+02, 2.655000000000001137e+02, 2.949333233155861933e+01
1.899999999999999911e+00, 3.400445283063123547e+00, 9.077441219542791941e+02, 2.655000000000000000e+02, 2.922669383841778057e+01
1.899999999999999911e+00, 3.446260968911571965e+00, 9.109995606316144858e+02, 2.655000000000000000e+02, 2.895101381120898765e+01
1.899999999999999911e+00, 3.492075892830329487e+00, 9.142541988116510083e+02, 2.655000000000000000e+02, 2.866665960708327887e+01
1.899999999999999911e+00, 3.537890054819393448e+00, 9.175080402065406133e+02, 2.655000000000000000e+02, 2.837396797425853023e+01
1.899999999999999467e+00, 3.583639291175996888e+00, 9.207565227696159127e+02, 2.654999999999998295e+02, 2.807350795390150466e+01
1.899999999999999911e+00, 3.629323601900140250e+00, 9.239996361492628694e+02, 2.655000000000000000e+02, 2.776537931242918233e+01
1.899999999999999911e+00, 3.675039232545975310e+00, 9.272442000488410940e+02, 2.655000000000000000e+02, 2.744900659069018189e+01
1.899999999999999911e+00, 3.720882428667655617e+00, 9.304970276027663658e+02, 2.655000000000000000e+02, 2.712374690290905122e+01
1.899999999999999911e+00, 3.766949435819332948e+00, 9.337649249324044831e+02, 2.655000000000000000e+02, 2.678888661667521021e+01
1.899999999999999911e+00, 3.813240254001007301e+00, 9.370478547360553421e+02, 2.655000000000000000e+02, 2.644424923317234999e+01
1.899999999999999911e+00, 3.859690719509913492e+00, 9.403412125686114678e+02, 2.655000000000000000e+02, 2.609001736219806489e+01
1.899999999999999911e+00, 3.906300832346046192e+00, 9.436449438317265503e+02, 2.655000000000000000e+02, 2.572590177355220575e+01
1.899999999999999911e+00, 3.953070592509408510e+00, 9.469589929598467961e+02, 2.655000000000000000e+02, 2.535160876462846247e+01
1.899999999999999911e+00, 4.000000000000000000e+00, 9.500000000000000000e+02, 2.655000000000000000e+02, 2.500000000000000000e+01
1.200000000000000178e+00, 4.000000000000000000e+00, 9.500000000000000000e+02, 5.900000000000004974e+01, 2.500000000000000000e+01
# DegenGeom Type, name, typeName, typeId, fullname
SUBSURF,SS_CONT_0,Control_Surf,3,Tail_Wing_Surf0_SS_CONT_0
# testType
0
# DegenGeom Type, nPts
SUBSURF_BNDY, 47
# u,w,x,y,z
1.899999999999999911e+00, 0.000000000000000000e+00, 9.500000000000000000e+02, 2.655000000000000000e+02, 2.500000000000000000e+01
1.900000000000000355e+00, 4.692940749059199002e-02, 9.469589929598466824e+02, 2.655000000000001137e+02, 2.464839123537149135e+01
1.899999999999999911e+00, 9.369916765395479297e-02, 9.436449438317265503e+02, 2.655000000000000000e+02, 2.427409822644773385e+01
1.899999999999999911e+00, 1.403092804900884505e-01, 9.403412125686113541e+02, 2.655000000000000000e+02, 2.390998263780187827e+01
1.899999999999999911e+00, 1.867597459989929209e-01, 9.370478547360555694e+02, 2.655000000000000000e+02, 2.355575076682762514e+01
1.899999999999999911e+00, 2.330505641806681905e-01, 9.337649249324045968e+02, 2.655000000000000000e+02, 2.321111338332478979e+01
1.899999999999999467e+00, 2.791175713323457153e-01, 9.304970276027662521e+02, 2.654999999999998295e+02, 2.287625309709095589e+01
1.899999999999999911e+00, 3.249607674540255231e-01, 9.272442000488408667e+02, 2.655000000000000000e+02, 2.255099340930982521e+01
1.899999999999999911e+00, 3.706763980998605268e-01, 9.239996361492626420e+02, 2.655000000000000000e+02, 2.223462068757081767e+01
1.899999999999999911e+00, 4.163607088240033893e-01, 9.207565227696161401e+02, 2.655000000000000000e+02, 2.192649204609850244e+01
1.899999999999999911e+00, 4.621099451806071068e-01, 9.175080402065403860e+02, 2.655000000000000000e+02, 2.162603202574147332e+01
1.899999999999999911e+00, 5.079241071696715126e-01, 9.142541988116511220e+02, 2.655000000000000000e+02, 2.133334039291672468e+01
1.899999999999999911e+00, 5.537390310884284794e-01, 9.109995606316144858e+02, 2.655000000000000000e+02, 2.104898618879101591e+01
1.899999999999999911e+00, 5.995547169368774520e-01, 9.077441219542795352e+02, 2.655000000000000000e+02, 2.077330616158221943e+01
1.899999999999999911e+00, 6.453711647150185415e-01, 9.044878789410454374e+02, 2.655000000000000000e+02, 2.050666766844138067e+01
1.899999999999999911e+00, 6.911883744228520809e-01, 9.012308277529330098e+02, 2.655000000000000000e+02, 2.024943810313917680e+01
