mission,N_laps,position,velocity,acceleration,time,throttle,thrust,loadfactor,AOA,climb_pitch_angle,bank_angle,phase,battery_SoC,battery_voltage,Amps,motor_input_power
0,7,[-91.92434709   0.54740066  76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],229.79999999999123,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.55281377101356,22.116,20.065011993590172,0
0,7,[-94.42430578   0.54740066  76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],229.89999999999122,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.52813588172148,22.116,20.065011993590172,0
0,7,[-96.92426446   0.54740066  76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],229.99999999999122,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.503457992429393,22.116,20.065011993590172,0
0,7,[-99.42422314   0.54740066  76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],230.0999999999912,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.478780103137307,22.116,20.065011993590172,0
0,7,[-101.92418182    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],230.1999999999912,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.45410221384522,22.116,20.065011993590172,0
0,7,[-104.4241405     0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],230.2999999999912,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.429424324553136,22.116,20.065011993590172,0
0,7,[-106.92409918    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],230.3999999999912,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.404746435261053,22.116,20.065011993590172,0
0,7,[-109.42405787    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],230.4999999999912,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.380068545968967,22.116,20.065011993590172,0
0,7,[-111.92401655    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],230.59999999999118,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.35539065667688,22.116,20.065011993590172,0
0,7,[-114.42397523    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],230.69999999999118,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.330712767384796,22.116,20.065011993590172,0
0,7,[-116.92393391    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],230.79999999999117,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.306034878092717,22.116,20.065011993590172,0
0,7,[-119.42389259    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],230.89999999999117,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.28135698880063,22.116,20.065011993590172,0
0,7,[-121.92385127    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],230.99999999999116,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.256679099508546,22.116,20.065011993590172,0
0,7,[-124.42380996    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],231.09999999999116,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.23200121021646,22.116,20.065011993590172,0
0,7,[-126.92376864    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],231.19999999999115,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.207323320924377,22.1151049568746,20.065011993590172,0
0,7,[-129.42372732    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],231.29999999999114,0.6100722099354111,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.182646430356073,22.11024688140512,20.065011993590172,0
0,7,[-131.923686      0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],231.39999999999114,0.6102062553331669,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.15797496061652,22.11559615938012,20.065011993590172,0
0,7,[-134.42364468    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],231.49999999999113,0.6100586598146768,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.133297521945437,22.116,20.065011993590172,0
0,7,[-136.92360336    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],231.59999999999113,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.10861963265335,22.11170143240616,20.065011993590172,0
0,7,[-139.42356204    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],231.69999999999112,0.6101661147712907,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.08394653986946,22.11364865907113,20.065011993590172,0
0,7,[-141.92352073    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],231.79999999999112,0.6101123863365552,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.059271274294648,22.116,20.065011993590172,0
0,7,[-144.42347941    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],231.8999999999911,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.034593385002566,22.116,20.065011993590172,0
0,7,[-146.92343809    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],231.9999999999911,0.6100475200756941,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,27.00991549571048,22.114299438852633,20.065011993590172,0
0,7,[-149.42339677    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],232.0999999999911,0.6100944319443498,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,26.985239503970384,22.11,20.065011993590172,0
0,7,[-151.92335545    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],232.1999999999911,0.6102130689278178,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,26.960568309710663,22.11,20.065011993590172,0
0,7,[-154.42331413    0.54740066   76.41937156],[-24.99958682   0.           0.        ],[-0.00413184  0.          0.        ],232.2999999999911,0.6102130689278178,1.469887427062124,0.99996694554521,2.9741021738787876,,,45,26.935897115450942,22.11,20.065011993590172,0
0,7,[-156.91914944    0.6716768    76.41937156],[-25.01292029   2.49714836   0.        ],[ -3.84110907 -24.61593112   0.        ],232.39999999999108,0.8003815573308893,3.0696902364321614,2.7258114412028482,8.0,,68.4777056372357,46,26.8906327585497,22.11,36.8133724920042,0
0,7,[-159.39033383    1.04328455   76.41937156],[-24.50656252   4.94250884   0.        ],[ -4.91813165 -24.38569247   0.        ],232.49999999999108,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.853644772483285,22.11,30.082223674633997,0
0,7,[-161.81237747    1.65854808   76.41937156],[-23.89433356   7.3526066    0.        ],[ -7.31634244 -23.77648312   0.        ],232.59999999999107,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.816656786416875,22.11,30.082223674633997,0
0,7,[-164.16131804    2.51138032   76.41937156],[-23.04570762   9.68996184   0.        ],[ -9.6421695  -22.93204273   0.        ],232.69999999999106,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.77966880035047,22.11,30.082223674633997,0
0,7,[-166.41391645    3.59334383   76.41937156],[-21.96908051  11.9314501    0.        ],[-11.8726024  -21.86072571   0.        ],232.79999999999106,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.742680814284064,22.11,30.082223674633997,0
0,7,[-168.54788676    4.89373428   76.41937156],[-20.67510379  14.05489535   0.        ],[-13.9855745  -20.57313108   0.        ],232.89999999999105,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.705692828217654,22.11,30.082223674633997,0
0,7,[-170.54211669    6.39968633   76.41937156],[-19.17657931  16.03928944   0.        ],[-15.96018126 -19.08199755   0.        ],232.99999999999105,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.668704842151243,22.11,30.082223674633997,0
0,7,[-172.37687646    8.09630096   76.41937156],[-17.48833264  17.8649999    0.        ],[-17.77688704 -17.40207756   0.        ],233.09999999999104,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.63171685608483,22.11,30.082223674633997,0
0,7,[-174.034014      9.96679283   76.41937156],[-15.62706632  19.51396418   0.        ],[-19.41771839 -15.54999129   0.        ],233.19999999999104,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.594728870018418,22.11,30.082223674633997,0
0,7,[-175.49713452   11.99265634   76.41937156],[-13.61119467  20.96986837   0.        ],[-20.86644184 -13.54406222   0.        ],233.29999999999103,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.557740883952007,22.11,30.082223674633997,0
0,7,[-176.75176274   14.15384875   76.41937156],[-11.46066158  22.21830858   0.        ],[-22.10872455 -11.40413588   0.        ],233.39999999999102,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.520752897885597,22.11,30.082223674633997,0
0,7,[-177.78548608   16.42898846   76.41937156],[-9.19674321 23.24693344  0.        ],[-23.13227608  -9.15138349   0.        ],233.49999999999102,0.7266813140085288,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.483764911819186,22.104,30.082223674633997,0
0,7,[-178.58807746   18.79556651   76.41937156],[-6.84183748 24.04556633  0.        ],[-23.92696999  -6.80809251   0.        ],233.599999999991,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.44678696319811,22.107834705837725,30.082223674633997,0
0,7,[-179.15159652   21.23016933   76.41937156],[-4.41924248 24.60630602  0.        ],[-24.48494403  -4.39744611   0.        ],233.699999999991,0.7267524869129761,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.40980259946867,22.10414256392384,30.082223674633997,0
0,7,[-179.4704681    23.70871034   76.41937156],[-1.95292601 24.92360488  0.        ],[-24.80067792  -1.94329388   0.        ],233.799999999991,0.7268738792406899,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.37282441235133,22.104,30.082223674633997,0
0,7,[-179.54153747   26.20666826   76.41937156],[ 0.53271161 24.99432372  0.        ],[-24.87104797   0.53008419   0.        ],233.899999999991,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.335846463730263,22.104,30.082223674633997,0
0,7,[-179.36410151   28.69932971   76.41937156],[ 3.01307888 24.81776291  0.        ],[-24.69535798   2.99821792   0.        ],233.999999999991,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.29886851510919,22.104,30.082223674633997,0
0,7,[-178.93991568   31.16203371   76.41937156],[ 5.46363645 24.39566922  0.        ],[-24.27534612   5.43668898   0.        ],234.09999999999098,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.261890566488116,22.104,30.082223674633997,0
0,7,[-178.27317662   33.57041567   76.41937156],[ 7.86013991 23.73221862  0.        ],[-23.61516776   7.82137252   0.        ],234.19999999999098,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.224912617867048,22.104,30.082223674633997,0
0,7,[-177.37048068   35.90064841   76.41937156],[10.1788796  22.83397491  0.        ],[-22.72135432  10.12867584   0.        ],234.29999999999097,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.187934669245976,22.104,30.082223674633997,0
0,7,[-176.24075861   38.12967795   76.41937156],[12.39691523 21.7098248   0.        ],[-21.60274869  12.33577178   0.        ],234.39999999999097,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.1509567206249,22.104,30.082223674633997,0
0,7,[-174.89518725   40.23545152   76.41937156],[14.49230281 20.37089     0.        ],[-20.27041772  14.42082459   0.        ],234.49999999999096,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.113978772003826,22.104,30.082223674633997,0
0,7,[-173.34707891   42.1971358    76.41937156],[16.44431176 18.83041717  0.        ],[-18.73754273  16.36320595   0.        ],234.59999999999096,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.077000823382757,22.104,30.082223674633997,0
0,7,[-171.61174971   43.99532299   76.41937156],[18.23363002 17.10364687  0.        ],[-17.01928912  18.14369903   0.        ],234.69999999999095,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.040022874761686,22.104,30.082223674633997,0
0,7,[-169.706368     45.61222285   76.41937156],[19.84255509 15.20766279  0.        ],[-15.13265631  19.74468863   0.        ],234.79999999999094,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,26.003044926140618,22.104,30.082223674633997,0
0,7,[-167.64978455   47.03183869   76.41937156],[21.25516917 13.16122272  0.        ],[-13.09630959  21.15033549   0.        ],234.89999999999094,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,25.966066977519542,22.104,30.082223674633997,0
0,7,[-165.46234603   48.24012564   76.41937156],[22.45749667 10.98457297  0.        ],[-10.93039541  22.34673293   0.        ],234.99999999999093,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,25.92908902889847,22.104,30.082223674633997,0
0,7,[-163.16569372   49.22512958   76.41937156],[23.43764243  8.69924809  0.        ],[-8.6563421  23.32204446  0.        ],235.09999999999093,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,25.892111080277402,22.104,30.082223674633997,0
0,7,[-160.78254939   49.97710546   76.41937156],[24.18590945  6.32785779  0.        ],[-6.29664785 24.06662092  0.        ],235.19999999999092,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,25.855133131656327,22.104,30.082223674633997,0
0,7,[-158.33649052   50.48861364   76.41937156],[24.6948948   3.89386325  0.        ],[-3.87465813 24.57309587  0.        ],235.29999999999092,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,25.818155183035252,22.104,30.082223674633997,0
0,7,[-155.85171703   50.75459356   76.41937156],[24.95956286  1.42134503  0.        ],[-1.41433475 24.83645856  0.        ],235.3999999999909,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,25.781177234414177,22.104,30.082223674633997,0
0,7,[-153.35281186   50.77241376   76.41937156],[24.97729517 -1.06523516  0.        ],[ 1.05998126 24.85410341  0.        ],235.4999999999909,0.7268785673510936,2.4050427626844826,2.7259015443922077,8.0,,68.47845250618875,46,25.74419928579311,22.104,30.082223674633997,0
0,7,[-150.85285237   50.77241376   76.41937156],[24.99959491  0.          0.        ],[-0.00405093  0.          0.        ],235.5999999999909,0.6103818683583352,1.4698783735805923,0.9999675928517214,2.9741021738787876,,,47,25.7195347579296,22.104,20.06503528961235,0
0,7,[-148.3528927    50.77241376   76.41937156],[24.99959672  0.          0.        ],[-0.00403279  0.          0.        ],235.6999999999909,0.6103787695502746,1.4698872497617417,0.9999677379484954,2.9741021738787876,,,47,25.694870258141577,22.104,20.0650124497014,0
0,7,[-145.85293302   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],235.7999999999909,0.6103787834245135,1.4698872100190654,0.9999677372988317,2.9741021738787876,,,47,25.670205758227883,22.104,20.065012551941383,0
0,7,[-143.35297335   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],235.89999999999088,0.6103787833623923,1.4698872101970113,0.9999677373017406,2.9741021738787876,,,47,25.645541258314747,22.104,20.0650125514836,0
0,7,[-140.85301368   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],235.99999999999088,0.6103787833626703,1.4698872101962144,0.9999677373017274,2.9741021738787876,,,47,25.620876758401607,22.104,20.06501255148565,0
0,7,[-138.35305401   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],236.09999999999087,0.6103787833626692,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.59621225848847,22.104,20.065012551485648,0
0,7,[-135.85309434   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],236.19999999999087,0.6103787833626692,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.57154775857533,22.104,20.065012551485648,0
0,7,[-133.35313467   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],236.29999999999086,0.6103787833626692,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.546883258662195,22.101883795938583,20.065012551485648,0
0,7,[-130.853175     50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],236.39999999999085,0.6104372257141122,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.522221120091572,22.092,20.065012551485648,0
0,7,[-128.35321533   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],236.49999999999085,0.6107103307735126,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.497570010243532,22.092,20.065012551485648,0
0,7,[-125.85325565   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],236.59999999999084,0.6107103307735126,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.4729189003955,22.10221946080553,20.065012551485648,0
0,7,[-123.35329598   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],236.69999999999084,0.6104279550464984,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.448256387277002,22.095075216030367,20.065012551485648,0
0,7,[-120.85333631   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],236.79999999999083,0.6106253314611888,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.423601845983722,22.092,20.065012551485648,0
0,7,[-118.35337664   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],236.89999999999083,0.6107103307735126,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.398950736135685,22.092,20.065012551485648,0
0,7,[-115.85341697   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],236.99999999999082,0.6107103307735126,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.374299626287645,22.092,20.065012551485648,0
0,7,[-113.3534573    50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],237.0999999999908,0.6107103307735126,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.349648516439604,22.092,20.065012551485648,0
0,7,[-110.85349763   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],237.1999999999908,0.6107103307735126,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.324997406591564,22.092,20.065012551485648,0
0,7,[-108.35353796   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],237.2999999999908,0.6107103307735126,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.300346296743527,22.092,20.065012551485648,0
0,7,[-105.85357828   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],237.3999999999908,0.6107103307735126,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.275695186895486,22.092,20.065012551485648,0
0,7,[-103.35361861   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],237.4999999999908,0.6107103307735126,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.251044077047453,22.092,20.065012551485648,0
0,7,[-100.85365894   50.77241376   76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],237.59999999999079,0.6107103307735126,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.226392967199413,22.092,20.065012551485648,0
0,7,[-98.35369927  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],237.69999999999078,0.6107103307735126,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.201741857351372,22.092,20.065012551485648,0
0,7,[-95.8537396   50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],237.79999999999077,0.6107103307735126,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.177090747503332,22.092,20.065012551485648,0
0,7,[-93.35377993  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],237.89999999999077,0.6107103307735126,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.152439637655288,22.092,20.065012551485648,0
0,7,[-90.85382026  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],237.99999999999076,0.6107103307735126,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.127788527807247,22.092,20.065012551485648,0
0,7,[-88.35386058  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],238.09999999999076,0.6107103307735126,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.10313741795921,22.092,20.065012551485648,0
0,7,[-85.85390091  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],238.19999999999075,0.6107103307735126,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.07848630811117,22.091276616528834,20.065012551485648,0
0,7,[-83.35394124  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],238.29999999999075,0.6107303286109677,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.05383600544245,22.086,20.065012551485648,0
0,7,[-80.85398157  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],238.39999999999074,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,25.029191590626958,22.086,20.065012551485648,0
0,7,[-78.3540219   50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],238.49999999999073,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,25.00454717581147,22.086,20.065012551485648,0
0,7,[-75.85406223  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],238.59999999999073,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.97990276099598,22.086,20.065012551485648,0
0,7,[-73.35410256  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],238.69999999999072,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,24.955258346180493,22.086,20.065012551485648,0
0,7,[-70.85414289  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],238.79999999999072,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.930613931365006,22.086,20.065012551485648,0
0,7,[-68.35418321  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],238.8999999999907,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,24.90596951654952,22.086,20.065012551485648,0
0,7,[-65.85422354  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],238.9999999999907,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.881325101734035,22.086,20.065012551485648,0
0,7,[-63.35426387  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],239.0999999999907,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,24.856680686918548,22.086,20.065012551485648,0
0,7,[-60.8543042   50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],239.1999999999907,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.83203627210306,22.086,20.065012551485648,0
0,7,[-58.35434453  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],239.2999999999907,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,24.807391857287573,22.086,20.065012551485648,0
0,7,[-55.85438486  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],239.39999999999068,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.782747442472083,22.086,20.065012551485648,0
0,7,[-53.35442519  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],239.49999999999068,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,24.758103027656595,22.086,20.065012551485648,0
0,7,[-50.85446552  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],239.59999999999067,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.73345861284111,22.086,20.065012551485648,0
0,7,[-48.35450584  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],239.69999999999067,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,24.70881419802562,22.086,20.065012551485648,0
0,7,[-45.85454617  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],239.79999999999066,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.684169783210134,22.086,20.065012551485648,0
0,7,[-43.3545865   50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],239.89999999999065,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,24.659525368394643,22.086,20.065012551485648,0
0,7,[-40.85462683  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],239.99999999999065,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.634880953579156,22.086,20.065012551485648,0
0,7,[-38.35466716  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],240.09999999999064,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,24.61023653876367,22.086,20.065012551485648,0
0,7,[-35.85470749  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],240.19999999999064,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.58559212394818,22.086,20.065012551485648,0
0,7,[-33.35474782  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],240.29999999999063,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,24.560947709132698,22.086,20.065012551485648,0
0,7,[-30.85478814  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],240.39999999999063,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.53630329431721,22.086,20.065012551485648,0
0,7,[-28.35482847  50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],240.49999999999062,0.6108762395838286,1.4698872101962182,0.9999677373017277,2.974102173878787,,,47,24.511658879501724,22.086,20.065012551485648,0
0,7,[-25.8548688   50.77241376  76.41937156],[24.99959671  0.          0.        ],[-0.00403287  0.          0.        ],240.59999999999062,0.6108762395838286,1.469887210196218,0.9999677373017274,2.9741021738787876,,,47,24.487014464686236,22.082858404396042,20.065012551485648,0
